Random waveform, supplied seed
Total number of intervals = 240 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535)
Average QPS expected = 51628
Timestamp start: 1684574218436
Timestamp end: 1684575418898

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      510.7   968.7   173.5   233.3   258.4   426.5   487.7   520.4   543.7   574.2   615.5   700.0  3164.2  9580.9 36788.3   8085.0     8172
read      522.3   604.1   160.7   219.4   235.8   430.9   553.7   629.0   686.5   756.1   849.0  1017.7  1550.4  8226.8 29168.7  27635.6    27652
read      514.1   556.7   160.7   216.1   231.4   397.1   528.6   612.6   684.8   779.5   907.1  1119.6  1598.2  7584.0 19342.2  37519.6    37594
read      502.0   641.7   160.7   214.9   231.3   427.9   541.3   608.6   657.8   712.4   781.7   902.9  1311.5  8170.7 31224.8  24338.4    24367
read      525.8   752.5   160.7   214.8   231.0   414.1   539.1   616.1   678.9   753.1   856.3  1039.9  1636.5 10099.3 32326.9  33638.2    33771
read      463.9   551.7   160.7   219.7   235.1   349.0   411.3   455.5   494.7   551.1   667.7  1307.0  2132.0  5794.6 21321.5  84992.8    84944
read      450.1   442.8   160.7   220.1   235.4   351.2   416.7   461.1   498.9   550.8   654.1  1129.3  1918.6  5008.5 11392.5  85675.4    85666
read      498.6   511.2   160.7   216.4   232.3   375.1   493.9   575.2   646.4   747.4   906.8  1175.1  1723.1  5425.4 15108.5  51855.8    51918
read      520.4   657.6   160.7   217.0   232.9   410.4   536.5   616.6   686.1   773.8   892.8  1100.3  1565.2  8509.8 31259.5  34347.6    34406
read      506.1   561.8   160.7   216.2   231.8   418.6   539.4   614.7   676.5   746.8   836.6   994.4  1415.7  6826.4 30503.0  28711.8    28664
read      532.7   758.9   160.7   216.7   232.4   395.3   527.2   613.8   689.6   790.9   933.3  1166.3  1691.1 10904.7 31522.6  38315.2    38289
read      520.8   751.8   160.7   219.4   236.5   437.6   550.2   617.1   664.7   719.0   788.6   914.4  1383.1 10667.8 31255.3  20641.2    20658
read      521.1   935.9   160.7   222.5   241.4   443.9   540.4   588.9   621.1   657.6   705.2   789.7  1820.4 11673.4 32261.5  13889.8    13840
read      390.2   306.4   160.7   219.4   233.8   338.0   394.9   430.1   458.1   493.8   544.6   647.3  1552.7  3141.3  9980.8  93353.0    93419
read      371.9   318.5   160.7   218.9   233.0   333.7   388.6   422.1   448.1   480.2   526.0   605.2   913.5  3232.7  9427.7  98175.0    98284
read      469.6   494.4   160.7   219.6   235.3   356.5   437.7   497.8   548.5   626.5   771.8  1128.1  1928.5  5350.8 14996.7  71305.6    71313
read      506.1   621.1   160.7   215.7   231.1   390.0   514.4   591.4   659.5   748.3   874.0  1124.8  1584.2  7419.7 30246.4  42037.2    42089
read      505.3   487.8   160.7   217.8   232.9   387.0   511.4   592.4   665.9   764.2   910.2  1164.2  1660.4  5766.9 13805.4  46502.8    46458
read      529.2   820.5   160.7   215.7   231.2   414.6   538.7   618.4   686.5   770.9   882.2  1077.1  1527.7 11747.5 30780.2  30686.6    30755
read      519.4   589.4   160.7   216.3   231.6   382.4   512.7   597.3   671.7   781.1   952.4  1228.3  1776.5  8326.9 21668.7  42846.4    42889
read      405.3   412.7   160.7   218.1   232.4   339.5   400.2   438.0   468.2   507.1   565.1   691.5  1716.3  3903.0 11987.1  93590.2    93552
read      455.7   412.5   160.7   216.4   231.2   347.6   435.4   498.8   550.3   624.9   757.4  1079.9  1796.2  4041.6 10308.0  65731.6    65694
read      543.3   573.3   160.7   219.3   235.7   427.5   554.4   636.8   705.3   788.4   913.2  1136.4  2309.8  6543.1 23989.2  29479.6    29574
read      513.5   680.7   160.7   219.3   235.5   383.8   503.9   590.3   665.5   769.2   933.3  1214.3  1754.7  6077.1 16573.4  51204.6    51355
read      511.5   694.9   160.7   221.2   237.3   359.6   446.8   510.1   567.6   653.3   827.1  1261.2  2611.9  9480.3 19506.8  67450.2    67361
read      643.5  1103.1   160.7   222.4   240.5   439.0   560.2   627.9   675.8   737.0   858.1  1461.1  5443.5 12430.1 31564.9  16335.4    16287
read      549.7   638.1   160.7   224.7   243.9   381.4   450.8   505.4   562.3   679.7  1299.8  1653.4  2594.4  6351.9 20231.3  81393.8    81508
read      425.2   460.3   160.7   219.1   233.5   343.7   405.5   446.6   479.0   523.5   590.8   792.8  1841.6  5066.1 12707.4  87921.4    87619
read      375.7   353.5   160.7   217.3   231.4   334.1   388.7   421.7   447.5   479.7   526.2   608.3   962.9  3942.1 13466.2  98845.2    99068
read      474.8   372.8   160.7   215.2   230.5   367.4   479.4   555.6   619.9   707.7   841.0  1090.9  1599.8  4127.4  9949.0  51211.6    51267
read      468.0   345.7   160.7   232.5   254.2   451.1   526.0   562.9   588.0   617.6   653.5   716.5   895.7  4728.8 13341.4  11881.0    11822
read      404.5   369.3   160.7   220.8   237.0   345.4   401.1   436.1   465.1   502.5   557.7   682.5  1635.1  3825.5 12646.2  97362.0    97494
read      388.6   272.2   160.7   221.8   238.5   351.5   410.6   447.6   475.1   510.1   559.0   638.5   879.9  3196.3  8773.3  97516.2    97350
read      493.4   459.1   160.7   214.6   230.3   367.0   478.5   557.5   627.9   733.3   906.5  1212.8  1828.6  4524.2 13672.4  55355.2    55460
read      437.7   445.0   160.7   219.4   234.7   349.8   415.6   458.6   494.0   541.2   619.5   919.6  1838.4  4985.1 12505.5  86024.6    85984
read      519.9   587.9   160.7   222.0   239.9   369.8   442.0   495.9   545.8   635.1   960.4  1598.8  2491.2  6445.4 15457.7  82135.4    82043
read      500.5   542.3   160.7   214.3   229.5   361.6   472.4   553.5   625.7   742.2   936.2  1270.6  1862.2  6724.6 16095.3  52580.6    52873
read      512.7   801.3   160.7   222.0   240.9   436.9   536.0   587.8   622.4   662.9   716.5   803.0  1382.8  9952.8 32102.4  13953.4    13911
read      513.8   601.5   160.7   216.7   231.7   369.7   489.4   572.5   646.6   768.2   970.9  1293.0  1840.3  7301.6 30217.9  49950.8    49984
read      506.9   899.6   173.5   229.7   253.1   430.9   505.6   543.3   571.0   602.5   642.8   723.6  1940.8  9847.2 34290.0   9285.4     9274
read      526.8   590.0   160.7   217.5   234.0   430.3   554.9   637.3   699.9   774.6   874.2  1064.4  1595.4  6188.2 30557.4  27226.4    27187
read      529.7   767.3   160.7   220.1   238.2   439.9   553.8   619.6   664.4   715.5   781.8   908.7  1616.7  9909.3 31203.1  18643.8    18735
read      460.4   473.2   160.7   221.6   237.8   357.6   423.9   468.7   507.6   563.9   670.4  1232.6  1874.0  5426.7 11264.0  86401.0    86505
read      374.5   342.1   148.8   215.2   229.2   328.3   383.6   416.9   442.4   474.9   521.5   601.0  1376.1  3665.2 14363.2  92804.4    93039
read      498.1   510.5   160.7   221.1   237.8   362.9   442.3   503.6   560.7   650.6   880.2  1392.8  2200.6  4997.4 12909.4  76080.0    75999
read      516.9   555.1   160.7   215.0   230.5   404.4   534.8   618.1   686.9   776.5   905.7  1119.8  1596.6  6497.6 16247.2  32305.6    32324
read      440.4   438.4   160.7   221.1   237.2   356.6   422.4   464.1   499.0   544.3   616.1   821.5  2004.2  5192.8 12094.6  84299.8    84255
read      463.0   480.6   160.7   219.2   234.5   353.1   423.2   471.2   514.1   577.2   698.1  1240.2  1979.7  4700.8 14798.5  81821.6    81759
read      537.3   767.0   160.7   215.8   231.4   391.5   528.3   615.2   691.0   795.6   953.9  1192.0  1835.4 10528.7 30429.6  37127.8    37291
read      510.6   616.3   160.7   214.2   229.7   364.1   480.4   563.0   640.9   762.4   967.5  1273.8  1858.7  7367.7 24144.8  53750.6    53818
read      517.4   646.0   160.7   217.3   233.4   415.1   536.8   613.7   676.4   751.5   850.3  1030.9  1510.9  7925.1 30372.7  30363.2    30297
read      522.5   672.1   160.7   215.7   232.0   414.2   540.1   620.5   685.8   764.2   867.8  1053.5  1630.7  8142.9 31277.4  31385.2    31569
read      510.8   676.9   160.7   213.1   228.6   387.5   515.4   597.3   669.8   761.8   892.4  1118.5  1562.0  9299.3 31320.1  38988.8    38927
read      552.3  1236.9   160.7   226.6   247.6   432.5   512.0   552.0   580.1   612.9   657.4   747.0  4032.8 15386.4 37786.4  10640.0    10652
read      430.6   328.8   160.7   225.0   243.4   370.1   436.0   477.9   510.8   554.4   620.0   757.7  1677.8  3714.5  7988.2  98011.6    98119
read      507.8   605.8   160.7   216.7   232.1   379.1   502.2   585.2   658.3   758.2   902.4  1171.9  1739.0  7615.7 27845.3  48113.2    48176
read      513.9   613.0   160.7   215.0   230.3   393.6   526.4   609.3   683.2   784.1   919.3  1135.2  1491.6  8152.2 30620.3  34967.0    34929
read      460.7   489.4   160.7   218.1   232.9   350.2   431.2   490.5   540.9   613.5   744.8  1093.4  1897.8  5578.6 13504.4  69721.6    69735
read      545.3   817.6   160.7   221.7   240.7   440.8   560.1   631.3   680.3   734.9   806.7   984.8  2014.6 12365.3 31347.8  20696.2    20753
read      443.5   427.9   160.7   220.3   236.1   349.7   413.5   456.6   493.3   544.0   632.6  1046.8  1872.6  4531.3 10003.4  84629.0    84642
read      529.9   724.9   160.7   216.5   232.2   386.0   518.5   607.5   684.6   789.2   937.2  1190.9  1786.4  9838.3 31013.6  42367.0    42333
read      481.3   479.1   160.7   219.6   235.6   364.5   461.7   532.0   592.1   682.2   836.6  1138.7  1852.6  4748.2 15096.7  61631.8    61587
read      508.1   613.6   160.7   221.8   238.9   365.1   436.7   490.7   539.2   617.7   827.9  1530.7  2546.3  7537.6 20168.1  78158.6    77998
read      404.3   339.5   160.7   220.5   236.5   350.4   408.9   444.0   470.1   504.8   552.9   655.5  1687.1  3541.4 10275.2  97296.6    97625
read      521.3   849.0   160.7   214.7   230.7   419.6   533.2   605.6   661.3   723.4   799.9   934.9  1803.1 10224.1 35157.8  23752.4    23781
read      452.1   485.8   160.7   214.0   228.8   341.5   420.9   480.3   530.8   600.2   731.6  1078.3  1879.2  5206.1 13847.9  66661.0    66723
read      511.3   636.7   160.7   212.3   228.1   406.2   533.7   613.8   683.1   763.6   868.4  1065.9  1478.4  7564.8 31176.5  31019.8    31016
read      493.4   515.4   160.7   211.3   226.1   358.4   477.5   560.3   633.7   748.8   929.0  1231.4  1714.6  5860.9 14738.7  47356.6    47394
read      389.1   387.4   160.7   217.0   231.5   337.2   395.3   431.1   459.4   495.1   544.0   635.6  1545.0  4035.4 11569.9  95271.4    95335
read      502.6  1285.1   173.5   247.1   278.7   390.1   433.8   459.4   478.0   503.4   539.1   614.2  3775.2 30188.8 34275.0   5271.4     5252
read      455.5   456.9   160.7   215.3   230.3   345.9   428.5   489.3   541.0   614.8   753.1  1100.1  1786.2  4925.5 12791.7  65892.2    65908
read      511.9   863.7   160.7   219.9   237.6   426.7   531.5   589.0   627.8   672.5   727.5   820.4  1624.7 12249.4 32438.4  16997.0    16889
read      519.7   577.1   160.7   214.6   230.0   379.7   511.4   598.7   678.6   789.9   964.9  1236.8  1820.5  6958.2 17513.4  42784.4    42912
read      389.3   385.1   160.7   218.2   232.7   338.7   394.7   428.9   456.2   490.3   537.7   627.7  1520.7  3716.1 12348.1  99801.6    99898
read      505.3   602.4   160.7   213.9   229.9   417.3   537.4   614.0   673.8   742.3   834.9   987.1  1415.7  7504.1 30646.5  26499.8    26385
read      512.0   675.3   160.7   215.5   232.5   427.3   542.5   613.7   663.5   717.4   783.2   899.8  1453.6  9804.4 29852.7  22470.4    22616
read      514.0   614.0   160.7   214.9   230.8   372.1   495.0   583.0   663.5   776.7   940.0  1225.7  1821.2  8574.4 26099.2  50642.2    50605
read      396.7   345.2   160.7   218.5   232.6   340.0   399.8   436.4   466.2   504.1   558.9   671.2  1629.5  3642.3 12027.9  90417.8    90283
read      521.8   735.6   160.7   215.8   232.0   420.4   540.9   618.5   678.6   745.3   830.8   985.6  1641.5  9660.5 31650.1  26336.8    26273
read      504.5   608.2   160.7   214.3   229.5   365.3   485.0   566.3   640.8   757.3   934.4  1230.7  1721.8  7212.4 29638.7  48562.2    48521
read      521.1   698.7   160.7   214.9   230.6   400.5   531.3   614.2   685.0   772.8   887.2  1086.3  1604.1  9588.7 31197.8  34022.2    34058
read      494.6   562.1   160.7   219.0   234.5   357.7   434.1   493.3   546.9   633.9   854.7  1398.6  2281.9  5569.0 20227.1  75769.6    75648
read      534.4   962.4   160.7   217.8   235.2   430.1   539.3   602.7   647.0   696.4   758.5   879.5  2047.3 15223.7 35442.9  19520.0    19482
read      532.9   924.8   160.7   222.0   240.8   437.7   542.0   596.2   632.9   675.0   727.0   807.0  2379.7 12181.7 35389.1  15064.4    15054
read      525.6   774.3   160.7   221.0   238.1   368.1   445.8   505.8   563.4   654.6   873.9  1372.1  2744.2  8458.4 30819.1  75881.6    75754
read      521.6  1346.9   173.5   249.3   277.6   394.2   440.9   467.5   488.4   511.6   548.0   634.8  3975.4 30119.0 37125.3   5194.4     5187
read      515.2   710.2   160.7   221.7   241.1   434.6   542.4   605.0   647.5   695.3   762.5   879.8  1570.1  8678.6 30404.0  17601.0    17656
read      396.2   341.9   160.7   219.7   234.9   340.7   397.7   433.7   463.3   501.1   555.9   669.8  1585.0  3955.5  9890.0  96514.4    96343
read      516.7   659.9   160.7   215.8   231.9   398.1   525.7   607.8   677.4   767.2   889.8  1096.5  1620.8  8501.5 30320.0  36639.0    36665
read      463.3   458.2   160.7   222.7   239.9   365.2   432.9   477.7   515.8   568.3   657.1  1210.8  1958.0  4898.8 11278.6  85218.2    85269
read      511.0   596.2   160.7   215.6   231.4   408.3   531.6   608.5   673.5   757.4   864.4  1046.5  1534.9  7138.3 30813.8  31557.8    31525
read      482.9   508.6   160.7   217.8   233.6   361.0   455.3   523.4   581.3   666.3   823.1  1145.1  1905.9  7292.3 14200.7  61744.8    61798
read      509.2   925.0   160.7   222.3   241.4   433.1   522.4   566.6   596.6   631.8   678.3   754.5  1700.4  9661.9 37298.7  12268.8    12253
read      480.8   293.0   160.7   220.0   237.6   431.2   541.1   602.8   647.9   703.1   779.9   912.0  1177.5  2817.1  9603.9  25709.4    25710
read      438.6   355.2   160.7   219.3   234.9   350.8   420.8   467.8   508.5   567.4   666.2   991.2  1758.3  3440.7  8789.7  80018.4    79937
read      467.5   443.0   173.5   245.1   274.5   439.5   493.1   521.2   540.8   565.6   595.9   651.6   932.6  7833.1 16084.9   7230.4     7271
read      431.9   367.9   160.7   220.0   235.9   348.2   409.6   451.6   486.9   536.4   621.6  1008.2  1733.0  2921.2 11828.8  85764.8    85861
read      366.7   231.5   160.7   218.4   232.0   331.7   388.0   422.2   448.7   481.6   527.2   603.7   853.0  1918.6 10338.2  91430.8    91467
read      432.3   327.4   160.7   218.5   233.5   351.4   430.6   485.9   531.7   592.8   691.0   916.9  1547.1  3264.6 10811.4  72469.2    72217
read      511.8   380.2   160.7   220.7   237.2   424.8   560.9   640.9   708.0   794.1   911.4  1091.0  1373.9  3674.6 11879.1  31083.2    31080
read      477.8   449.4   160.7   221.0   237.7   361.8   440.1   498.9   549.5   631.3   792.6  1240.1  1994.2  4073.7 11173.8  76865.2    76878
read      402.8   296.0   160.7   218.7   233.0   338.5   397.5   435.7   467.3   508.2   570.1   708.4  1715.2  3005.8  7780.1  84633.6    84584
read      468.2   270.3   160.7   227.1   247.7   455.8   536.5   575.9   602.4   632.7   672.1   731.8   920.8  3748.1  8993.9  12525.4    12492
read      469.8   326.4   160.7   215.8   231.5   369.5   481.4   558.9   623.5   710.3   835.6  1058.6  1588.5  2351.8  9219.9  57121.0    57106
read      383.1   279.8   160.7   218.1   232.4   335.8   391.7   426.4   454.5   490.8   541.6   639.9  1465.7  2852.0  7936.4  96162.2    96245
read      506.9   895.4   173.5   240.1   270.2   423.6   479.1   507.3   529.5   553.4   590.3   670.7  3111.7 11091.7 31708.6   6770.8     6791
read      398.1   366.2   160.7   220.5   235.8   344.5   403.7   441.1   469.6   506.5   559.5   662.4  1536.3  3798.2 14248.2  90845.4    90728
read      500.6   978.1   173.5   256.9   291.6   423.9   470.9   498.6   518.2   541.4   575.5   637.7  2162.7 13866.1 32377.5   5096.4     5151
read      502.4   497.4   160.7   224.0   242.0   376.4   447.6   497.7   542.5   614.3   794.2  1558.3  2136.2  4132.0 12995.0  82620.6    82969
read      516.2   553.4   160.7   219.1   234.9   396.7   529.0   613.7   685.0   783.3   921.6  1159.2  1604.0  7695.6 19758.9  42795.4    42635
read      397.8   311.9   160.7   220.5   236.1   344.9   404.5   442.3   471.3   509.8   566.8   675.6  1541.3  3165.0  9601.6  99437.8    99337
read      360.0   237.4   160.7   216.2   230.1   326.1   380.0   412.5   437.2   469.1   510.9   583.5   803.4  2379.8 10308.7  95145.2    95192
read      464.2   457.5   160.7   220.6   236.6   358.8   443.1   503.9   555.6   630.7   762.7  1067.2  1820.6  5165.4 14710.8  69078.0    69200
read      501.2   498.1   160.7   215.7   230.9   372.3   495.4   579.7   650.9   757.3   923.0  1211.2  1713.6  5831.9 15418.3  49550.4    49459
read      518.0   635.8   160.7   216.1   231.4   429.8   554.7   632.4   694.9   771.8   871.0  1037.7  1395.9  8297.2 30875.0  29060.2    29055
read      461.5   438.0   160.7   218.4   233.4   356.5   448.6   513.4   568.4   644.3   780.1  1062.5  1687.9  4622.8 13217.6  64247.4    64324
read      558.5  1372.8   173.5   250.4   281.6   427.8   480.9   509.2   533.8   563.2   607.5   701.9  3979.8 30144.6 37445.6   5746.0     5705
read      426.6   391.8   160.7   220.0   235.2   350.3   415.1   456.2   489.4   533.5   600.0   788.5  1777.9  4349.0 11622.3  84562.8    84816
read      516.1   508.0   160.7   220.0   236.9   447.8   564.2   637.4   694.0   754.3   830.7   955.3  1424.3  6272.5 20874.2  23691.8    23714
read      475.5   498.9   160.7   220.6   237.0   358.9   438.3   497.7   549.0   627.3   780.3  1174.5  1997.2  5346.3 11948.6  74094.4    74116
read      520.9   672.7   160.7   219.0   236.1   445.6   555.3   622.5   668.7   719.5   781.1   890.6  1613.8  8340.6 31321.9  19977.0    19948
read      504.6   448.3   160.7   217.0   232.4   385.0   513.2   595.2   664.4   767.6   932.0  1200.5  1664.6  4170.5 12583.9  44081.6    44213
read      515.6   706.5   160.7   220.5   238.3   446.1   560.3   624.0   667.8   715.7   774.1   873.5  1372.8  8923.2 31570.8  19497.6    19454
read      479.7   718.6   173.5   241.4   270.0   428.3   486.9   517.5   538.6   563.9   595.1   649.6  1224.2  8105.3 31492.8   7137.4     7190
read      502.5   383.1   160.7   219.5   236.5   395.2   519.8   600.4   667.9   753.5   883.3  1124.2  1702.3  3937.7 10275.0  47570.4    47657
read      476.7   330.9   160.7   216.9   233.4   393.5   512.9   586.7   643.4   716.3   809.8   995.5  1396.6  3251.3 10541.6  44481.4    44399
read      459.7   369.2   160.7   251.2   285.1   435.4   488.0   515.0   535.8   560.0   592.0   652.1   874.9  7300.0 11848.3   6500.2     6481
read      447.7   344.6   173.5   255.1   289.7   427.1   472.7   499.2   518.0   540.9   573.7   628.8   808.5  5666.7 12485.8   5797.8     5807
read      456.9   554.4   160.7   220.6   236.7   357.5   426.5   470.6   508.5   561.7   648.9  1042.7  1909.8  5726.0 20120.9  82914.6    83137
read      499.1   791.1   160.7   228.6   251.4   430.7   501.1   538.0   564.7   594.8   635.2   710.7  2230.9  8887.8 30691.8   9605.8     9580
read      510.8   571.2   160.7   216.9   232.3   400.5   529.4   609.9   678.4   771.7   899.6  1111.8  1508.0  6936.0 26004.5  37460.4    37385
read      516.8   655.2   160.7   217.2   233.4   412.5   536.8   616.2   680.6   757.0   859.1  1054.1  1518.5  9757.4 29761.7  33900.6    33706
read      525.3   736.4   160.7   215.3   230.5   403.3   533.9   616.4   691.3   790.9   932.3  1150.0  1565.6  7567.1 35368.3  35483.0    35204
read      503.9   537.2   160.7   214.7   230.0   366.7   485.0   568.6   638.9   752.8   953.2  1263.1  1815.5  5118.5 20187.3  50406.4    50438
read      505.9   559.3   160.7   213.6   228.8   365.3   487.9   571.0   642.5   758.6   953.7  1275.4  1795.8  6658.4 21310.0  49020.4    48878
read      521.6   610.3   160.7   215.1   230.8   384.9   512.1   594.9   670.2   774.6   931.5  1202.0  1909.9  8269.5 24327.3  42679.2    42682
read      514.3   590.5   160.7   217.1   233.6   427.0   541.0   615.1   671.0   735.1   819.9   975.0  1805.0  6697.5 28354.2  27472.4    27416
read      378.7   215.1   160.7   214.0   228.4   334.2   402.3   447.3   481.1   522.1   573.6   651.9   913.2  2406.9  6452.0  64647.0    64424
read      373.4   214.8   160.7   213.9   228.3   332.3   399.5   442.2   474.8   514.6   563.7   636.4   848.6  1814.4  8268.1  64436.6    64364
read      465.3   690.4   173.5   253.5   285.5   414.7   461.4   488.7   507.8   533.5   566.9   626.6  1384.8  9536.8 31197.0   5508.8     5481
read      509.0   367.8   160.7   219.7   235.3   405.6   532.6   618.7   698.9   819.5   978.4  1163.0  1431.3  2361.8 10228.2  26326.4    26227
read      503.3   355.1   160.7   219.8   236.1   420.1   539.7   617.7   685.5   776.0   898.4  1083.1  1361.7  3251.4 11544.3  26427.8    26586
read      478.0   444.9   160.7   221.0   237.5   356.6   430.6   487.4   539.6   622.8   800.3  1259.3  2137.1  5144.3  9927.6  86285.0    86286
read      493.8   639.5   160.7   213.6   230.5   412.4   520.3   588.4   636.3   688.6   754.9   870.4  1410.3  9705.3 30270.9  24447.6    24452
read      514.4   736.7   160.7   211.9   228.1   415.8   528.3   602.2   658.1   722.8   801.3   944.7  1741.2  9359.2 32312.2  26816.2    26832
read      511.7   707.5   160.7   212.8   229.4   410.0   525.8   597.1   652.4   717.4   796.8   948.8  2210.9  9239.8 31103.2  29952.6    29795
read      485.7   499.2   160.7   212.0   227.0   371.8   492.0   569.4   633.2   724.0   855.5  1109.8  1596.5  5796.9 16033.9  46353.0    46224
