Random waveform, supplied seed
Total number of intervals = 240 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535)
Average QPS expected = 51628
Timestamp start: 1684579203804
Timestamp end: 1684580404322

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      511.1  1193.4   173.5   236.0   258.7   417.2   479.7   509.7   532.0   556.4   590.1   660.8  2269.1 14815.5 42516.3   8228.6     8172
read      493.5   654.4   160.7   217.1   232.9   410.8   520.9   589.2   640.0   691.3   752.4   853.5  1347.4  8380.4 29221.9  27613.2    27652
read      475.4   441.7   160.7   214.9   229.8   401.5   516.3   587.0   643.0   708.3   783.8   906.1  1292.6  4934.7 13710.4  37385.8    37594
read      515.5   737.4   160.7   218.0   233.8   415.8   536.2   608.4   658.5   713.4   779.9   894.3  1482.4  9883.8 30072.3  24344.4    24367
read      498.8   747.3   160.7   215.1   230.4   402.4   514.5   589.6   645.4   706.9   779.2   895.7  1424.0 14210.7 30502.5  33818.2    33771
read      563.5   683.2   160.7   227.4   247.0   371.8   445.4   519.2   607.2   826.0  1367.4  1645.2  2498.1  7273.8 23463.0  85006.6    84944
read      539.9   643.0   160.7   225.9   243.9   358.2   427.8   499.6   583.2   760.0  1207.8  1615.2  2448.7  6364.3 26412.1  85701.8    85666
read      477.7   588.3   160.7   214.1   228.5   364.7   477.8   554.1   616.4   697.8   809.9  1007.4  1617.4  7321.6 30227.0  51769.0    51918
read      482.7   499.4   160.7   215.5   230.4   404.0   518.6   593.1   650.5   714.8   787.5   905.5  1292.2  5975.3 20846.0  34291.2    34406
read      520.6   773.2   160.7   219.6   235.5   417.7   534.9   611.2   666.8   725.8   797.3   918.4  1599.2 11514.5 31191.9  28803.0    28664
read      495.8   444.4   160.7   219.2   234.0   404.0   531.2   612.2   677.7   755.2   847.8   995.9  1430.5  5086.2 12220.0  38363.8    38289
read      502.4   772.6   160.7   219.5   235.8   412.7   526.3   589.0   631.2   675.7   728.9   816.5  1633.2 10337.4 32167.7  20735.2    20658
read      511.0  1038.1   173.5   223.2   241.1   425.1   518.4   565.5   594.7   628.8   672.5   742.7  1730.0 16075.7 38967.4  13922.8    13840
read      525.4   656.7   160.7   225.5   244.3   358.7   410.8   455.3   500.5   587.8  1225.7  1614.7  2658.2  7264.7 26018.2  93296.6    93419
read      432.7   465.2   160.7   222.8   238.5   347.6   398.7   431.5   459.6   498.6   566.7  1106.5  1790.0  4556.1 16880.7  98247.6    98284
read      469.9   545.7   160.7   217.3   230.9   339.7   421.3   490.4   552.2   648.5   825.6  1170.1  1956.2  5739.0 19285.3  71189.2    71313
read      492.8   614.7   160.7   215.6   230.7   388.3   507.9   587.3   649.0   721.5   809.2   966.4  1559.8  7880.1 26296.7  42148.8    42089
read      489.0   537.9   160.7   215.1   229.5   374.7   499.5   582.3   649.0   731.1   842.2  1042.4  1614.3  6483.4 25663.7  46324.4    46458
read      480.0   529.1   160.7   214.3   229.4   406.4   516.8   586.2   638.6   696.6   763.6   865.9  1303.1  7132.4 22521.0  30693.8    30755
read      480.1   548.5   160.7   213.7   228.3   387.4   504.3   577.4   635.6   707.8   795.2   940.0  1403.0  8232.7 26563.4  42953.0    42889
read      536.8   666.0   160.7   227.6   247.8   368.0   426.3   474.0   527.3   625.5  1192.7  1611.5  2736.8  6229.1 19542.9  93531.8    93552
read      482.6   503.2   160.7   218.3   232.5   351.7   445.5   523.5   592.9   695.6   869.3  1193.2  1957.8  4718.3 20007.7  65928.8    65694
read      484.5   470.9   160.7   215.4   230.9   407.9   521.2   594.8   650.0   709.0   782.4   902.4  1337.3  5436.1 17661.9  29615.4    29574
read      489.5   582.9   160.7   214.4   228.8   369.0   488.7   570.8   636.9   722.0   834.5  1053.4  1684.1  7850.0 19700.7  51237.2    51355
read      472.8   451.7   160.7   216.7   230.9   344.8   436.7   513.0   582.9   683.5   857.6  1175.9  1886.8  4358.9 12339.5  67229.2    67361
read      493.9   719.4   173.5   222.8   240.0   418.0   522.4   573.1   606.4   641.1   686.0   758.7  1686.1  9050.0 30681.7  16236.6    16287
read      529.3   598.1   160.7   224.7   242.2   355.0   430.5   506.4   590.9   763.2  1100.7  1554.3  2432.9  5861.3 19355.3  81511.8    81508
read      517.0   664.6   160.7   224.7   242.2   355.7   414.5   465.4   518.6   619.4  1036.7  1571.3  2549.9  7047.7 27926.0  87476.0    87619
read      443.2   392.7   160.7   221.4   237.0   349.4   404.2   443.9   477.2   525.2   611.9  1360.9  1846.6  3183.2  8985.3  99346.0    99068
read      501.9   502.6   160.7   215.9   230.8   371.4   490.7   578.8   656.0   756.6   905.6  1195.6  1953.1  5222.5 16722.8  51304.6    51267
read      514.9  1047.1   173.5   226.1   245.3   425.5   508.1   547.5   576.5   609.6   651.9   734.4  2047.0 14056.0 32185.0  11885.0    11822
read      456.9   565.6   160.7   222.1   238.2   353.4   408.2   446.9   479.8   528.1   610.6  1320.6  1971.4  7103.6 25361.5  97260.4    97494
read      442.9   475.0   160.7   221.8   237.5   349.5   401.5   436.1   466.7   508.2   586.3  1242.2  1968.6  4892.3 12814.4  97483.4    97350
read      495.6   526.9   160.7   217.3   231.9   364.3   474.0   556.2   627.1   726.6   869.5  1159.9  1893.0  6759.8 16057.5  55412.2    55460
read      570.5   685.0   160.7   228.6   248.7   365.4   427.1   487.6   570.2   867.5  1444.2  1681.8  2711.5  6758.6 26504.7  86022.2    85984
read      533.9   628.5   160.7   222.7   240.0   353.3   425.3   499.5   588.8   778.4  1132.6  1577.4  2512.3  6417.9 18495.0  82059.8    82043
read      489.7   478.4   160.7   216.3   230.5   363.5   473.7   560.4   636.9   747.3   897.8  1150.7  1731.1  6269.9 13850.1  52958.0    52873
read      519.1  1007.8   173.5   224.0   241.7   426.5   521.0   568.6   600.4   635.0   679.7   758.9  1876.4 13235.1 35174.4  13931.4    13911
read      491.1   549.4   160.7   216.4   230.7   371.3   485.8   566.1   634.1   726.6   850.3  1070.9  1694.0  8988.3 17257.6  49931.2    49984
read      502.2   887.1   173.5   232.5   254.5   421.7   488.9   523.7   547.6   577.5   617.3   694.4  2872.9 10237.4 35633.5   9277.8     9274
read      511.0   800.1   160.7   218.5   234.2   414.9   527.7   598.4   651.2   708.3   776.5   894.1  1567.5 10695.0 31846.9  27182.6    27187
read      518.5   873.8   160.7   221.1   238.1   427.5   540.7   601.2   641.1   684.4   738.4   835.2  1750.7 11643.7 32290.6  18654.4    18735
read      578.3   711.0   160.7   228.1   248.8   365.8   431.0   501.4   599.7   975.7  1452.9  1674.5  2630.0  8048.5 24994.3  86622.0    86505
read      541.9   700.6   160.7   226.9   246.9   367.3   422.6   468.1   517.4   627.1  1354.8  1629.1  2578.8  7305.7 28585.4  93200.0    93039
read      498.8   532.7   160.7   222.3   238.4   355.4   430.9   497.0   563.5   673.9   926.7  1413.9  2210.3  4873.6 15792.2  75932.6    75999
read      495.6   536.8   160.7   217.9   232.8   406.5   524.1   598.8   657.4   723.3   801.1   943.5  1445.7  6887.2 26302.5  32379.4    32324
read      571.8   635.9   160.7   229.6   250.0   377.0   451.7   524.1   615.6   856.9  1408.5  1671.6  2585.7  6761.0 16089.6  84397.4    84255
read      585.8   709.1   160.7   230.7   251.7   390.2   467.9   541.2   623.3   837.1  1416.8  1698.5  2683.5  6882.1 25917.0  81714.6    81759
read      492.3   535.7   160.7   215.9   230.5   394.2   519.4   596.0   661.0   736.7   825.4   979.7  1504.4  8148.1 19389.8  37284.8    37291
read      491.2   524.6   160.7   217.1   231.5   362.1   472.9   554.0   624.1   719.9   862.5  1161.9  1858.2  6848.2 18102.4  53960.8    53818
read      505.4   715.1   160.7   218.0   233.2   411.7   529.7   604.3   662.1   726.5   805.1   952.1  1432.6 10186.0 31303.9  30364.6    30297
read      516.1   851.3   160.7   216.0   231.5   406.4   521.4   596.0   653.6   716.0   788.4   918.8  1598.1 12352.2 31848.7  31702.0    31569
read      480.1   436.7   160.7   214.7   229.3   390.7   510.1   585.3   646.2   719.3   807.9   960.1  1414.2  5402.1 11218.2  39018.2    38927
read      487.6   793.9   173.5   228.3   248.4   420.3   496.1   534.2   559.9   587.9   625.8   687.3  1864.6  9340.4 30029.7  10688.4    10652
read      474.2   645.8   160.7   224.8   242.5   361.6   417.4   457.6   493.8   545.7   638.0  1399.7  1945.9  8743.4 28180.0  98023.2    98119
read      480.7   510.7   160.7   216.1   230.5   373.5   490.5   570.9   638.1   726.1   837.3  1032.5  1532.7  6277.6 13226.3  48197.2    48176
read      484.3   552.2   160.7   214.3   229.3   396.4   508.4   582.3   642.3   711.6   795.9   938.9  1393.6  6777.1 28194.5  34887.6    34929
read      488.7   514.9   160.7   219.8   234.5   350.8   436.9   509.4   578.5   682.3   887.2  1281.5  2080.1  5358.9 13474.7  69672.8    69735
read      492.4   747.4   160.7   219.9   236.0   412.1   521.9   584.9   625.8   670.1   723.7   817.7  1442.6  8676.6 36270.2  20743.0    20753
read      597.9   796.4   160.7   231.3   253.3   386.3   467.4   548.6   642.5   930.6  1449.5  1698.3  2653.3  8535.2 30467.3  84303.4    84642
read      511.0   678.2   160.7   218.4   233.2   392.3   513.8   591.4   656.6   737.4   839.5  1032.6  1890.5  9538.6 30550.9  42210.0    42333
read      474.5   486.0   160.7   216.5   230.5   351.8   453.1   529.9   592.7   690.4   847.4  1111.4  1807.7  5102.6 17669.4  61445.0    61587
read      576.5   702.0   160.7   228.6   248.3   375.8   457.5   539.3   634.9   872.4  1329.2  1659.8  2695.5  7205.1 28155.8  77861.0    77998
read      478.6   532.5   160.7   226.3   244.5   367.8   427.9   469.7   507.1   562.1   665.2  1460.5  1908.7  6448.7 13223.6  97830.2    97625
read      501.7   624.1   160.7   219.6   235.5   416.8   532.2   603.6   652.7   703.1   762.9   860.5  1457.6  9449.3 27948.9  23826.2    23781
read      497.9   567.9   160.7   221.1   236.6   355.6   445.6   521.0   588.7   695.5   908.2  1277.8  2137.3  5804.7 20395.3  66529.4    66723
read      499.8   574.0   160.7   217.8   233.1   414.0   531.9   608.5   667.1   733.1   807.8   939.4  1426.0  6778.0 30664.8  31153.8    31016
read      485.5   541.8   160.7   216.5   230.9   376.7   495.3   573.8   638.0   720.7   823.3  1013.4  1560.3  6494.1 27969.1  47315.6    47394
read      515.8   608.4   160.7   227.2   246.6   368.5   427.1   472.3   519.2   596.3  1010.7  1576.5  2139.3  7326.1 20618.4  95401.6    95335
read      510.6  1330.0   187.4   255.6   280.5   394.6   438.8   464.3   482.9   504.0   536.9   599.7  3916.6 29743.3 41371.8   5266.6     5252
read      478.3   495.4   160.7   218.9   233.1   349.4   439.6   512.8   578.8   674.5   843.1  1168.2  1984.2  5090.2 12787.9  65756.2    65908
read      511.5   804.8   173.5   222.4   239.7   425.0   532.7   587.7   624.9   665.9   716.3   802.2  1600.9 12344.7 31528.4  16960.2    16889
read      506.5   644.4   160.7   217.2   232.0   387.5   514.0   593.7   661.5   742.7   848.1  1046.6  1656.6  9079.3 29554.3  43016.4    42912
read      457.6   495.5   160.7   222.5   239.1   353.0   404.3   442.4   474.4   523.8   618.6  1418.5  1960.5  5455.9 13433.3  99993.4    99898
read      492.5   532.1   160.7   218.3   234.2   415.4   529.4   602.6   655.6   711.2   775.4   884.6  1370.0  6057.6 22575.1  26510.2    26385
read      505.8   846.0   160.7   219.3   235.9   411.7   520.5   586.6   631.9   680.6   738.9   839.1  1495.4  9893.9 32091.1  22629.4    22616
read      491.5   588.0   160.7   215.2   229.3   364.0   484.1   568.3   637.7   736.1   864.8  1094.7  1709.5  7205.1 25353.3  50434.0    50605
read      526.7   638.7   160.7   225.6   244.3   364.2   423.2   470.7   522.7   618.2  1132.0  1609.3  2563.0  7642.2 20846.5  90288.8    90283
read      480.3   420.0   160.7   218.5   234.2   415.3   527.3   596.6   648.0   700.4   761.9   862.7  1247.5  5279.2 14806.4  26317.2    26273
read      491.1   495.8   160.7   216.7   230.8   369.6   492.7   575.4   645.8   739.8   867.9  1116.4  1676.2  5379.0 21119.7  48478.0    48521
read      498.7   655.8   160.7   214.8   229.4   398.1   514.1   588.8   647.8   719.3   810.3   990.5  1467.4  9206.5 30912.5  34098.0    34058
read      531.1   651.8   160.7   223.0   239.9   364.2   440.9   509.2   581.5   719.2  1059.9  1564.9  2415.1  6798.1 28490.4  75675.2    75648
read      501.5   785.3   160.7   221.8   239.0   415.4   525.7   587.5   628.4   672.6   724.7   805.9  1441.6 11638.4 32142.9  19482.2    19482
read      504.5   788.0   160.7   223.6   241.4   422.8   525.4   576.1   610.2   647.7   693.1   783.2  1689.3 11330.8 32348.4  15167.4    15054
read      536.5   666.5   160.7   222.1   238.8   360.1   436.9   510.0   589.1   745.1  1144.7  1584.4  2366.8  7573.9 25619.9  75663.6    75754
read      490.7  1127.5   173.5   256.9   279.9   385.5   429.3   454.7   471.6   496.2   529.0   594.1  3455.3 12851.2 32177.9   5175.6     5187
read      490.7   569.6   173.5   223.0   241.5   422.2   529.6   587.6   625.4   666.5   717.5   805.9  1250.4  7947.4 28310.2  17709.0    17656
read      505.1   644.9   160.7   227.8   246.9   368.7   425.4   468.8   510.1   578.6   760.0  1555.5  2102.4  8451.3 22075.9  96290.6    96343
read      513.7   705.1   160.7   220.4   236.2   407.2   533.4   612.3   677.0   750.2   838.5   992.4  1585.4  8840.6 32180.1  36856.8    36665
read      455.3   379.7   160.7   223.9   240.2   348.9   411.2   459.2   503.7   574.9   717.2  1297.7  1840.6  3245.8  8025.8  85142.6    85269
read      462.7   293.3   160.7   222.1   239.5   413.0   521.9   589.1   637.8   689.0   745.2   826.2  1018.3  2376.9 11856.8  31386.2    31525
read      438.3   295.2   160.7   213.7   227.7   348.3   450.5   520.5   578.0   651.4   753.9   947.9  1437.4  2087.8  8041.3  61895.6    61798
read      435.7   272.2   173.5   229.4   248.5   420.9   493.5   529.6   552.9   579.4   611.7   660.9   790.8  4182.0 11047.2  12190.2    12253
read      461.5   246.6   160.7   224.4   244.1   423.2   524.5   585.1   627.9   673.6   725.0   796.6   979.7  1448.6  9339.8  25748.2    25710
read      462.1   398.7   160.7   223.4   239.6   348.7   417.4   469.9   522.0   597.5   759.9  1252.6  1910.3  3691.1  9704.0  79904.0    79937
read      450.8   529.9   173.5   246.9   273.0   418.8   475.4   504.4   525.2   547.2   579.9   629.6   819.5  7952.0 15887.7   7269.4     7271
read      455.8   443.6   160.7   221.9   237.5   343.3   407.5   458.4   506.2   585.0   756.7  1234.5  1844.9  3402.8 12619.6  85722.2    85861
read      450.4   394.6   160.7   221.6   236.8   334.6   388.1   429.0   469.3   539.8   723.5  1422.5  1859.9  3204.1  8298.6  91634.4    91467
read      437.7   374.8   160.7   219.2   232.8   340.7   415.0   470.3   521.5   591.7   721.5  1019.4  1698.0  3947.3  9957.2  72231.2    72217
read      500.5   573.9   160.7   219.0   233.6   419.4   541.6   615.7   672.2   734.5   805.8   918.9  1351.5  7183.2 29802.4  31083.4    31080
read      469.4   516.8   160.7   221.6   236.9   346.6   420.5   477.8   532.2   613.4   788.7  1185.3  2059.9  5176.3 16949.1  76956.8    76878
read      510.2   625.3   160.7   223.8   240.7   350.6   413.9   470.8   536.0   656.2  1002.0  1505.4  2472.7  7571.9 22851.8  84763.8    84584
read      486.5   673.1   160.7   227.7   246.6   439.0   529.2   574.4   603.4   634.5   673.0   733.0  1132.3  7660.3 34477.1  12494.4    12492
read      482.9   483.6   160.7   218.6   232.6   359.1   468.1   548.9   620.1   716.6   866.0  1125.1  1718.7  5463.8 14885.8  57284.4    57106
read      498.4   671.8   160.7   226.3   244.6   359.6   411.4   451.2   488.6   548.8   744.1  1541.6  2102.1  8334.9 28840.0  96002.2    96245
read      534.6  1429.9   173.5   250.2   278.0   431.2   485.4   514.0   535.7   560.9   594.1   659.1  3264.2 24251.0 62264.6   6855.8     6791
read      498.7   670.0   160.7   226.6   244.3   358.2   415.9   459.1   499.5   567.2   788.0  1525.4  2247.7  8173.7 30885.3  90341.2    90728
read      520.2  1239.1   173.5   264.1   296.2   417.7   465.9   492.9   510.6   536.8   573.4   649.4  2776.5 26771.0 48278.6   5231.2     5151
read      545.1   595.3   160.7   230.7   250.5   378.4   450.6   512.0   579.5   712.2  1196.5  1613.0  2486.4  6649.7 16085.6  82757.2    82969
read      499.9   419.6   173.5   220.2   234.9   390.6   527.3   614.7   685.6   774.7   884.0  1082.8  1607.2  3698.6 12786.1  42542.4    42635
read      441.5   416.3   160.7   228.2   245.8   365.8   426.5   467.5   503.0   549.9   621.6   792.4  1761.7  4541.4 12740.9  99484.0    99337
read      462.7   500.5   160.7   228.6   246.5   365.8   422.1   460.5   494.8   543.9   631.1  1273.4  1931.7  6134.4 12597.9  95284.2    95192
read      477.9   488.0   160.7   223.1   239.0   354.7   435.5   500.4   559.2   649.0   824.5  1174.1  1954.3  5029.1 14483.6  69210.4    69200
read      490.5   408.2   160.7   219.8   233.9   372.2   499.2   590.4   666.3   764.9   891.8  1112.7  1610.2  3832.1 11123.4  49546.8    49459
read      507.6   388.6   160.7   221.4   237.2   433.9   563.5   646.3   708.9   777.6   858.4   987.5  1331.9  4067.4 13008.3  29105.0    29055
read      483.8   505.2   160.7   221.2   236.4   356.8   449.3   522.6   585.2   677.9   838.8  1169.1  1982.3  5722.8 15273.7  64268.2    64324
read      472.2   796.0   173.5   255.4   285.5   410.4   461.6   488.8   506.6   531.2   562.2   622.3  1361.8 11733.7 31830.8   5756.2     5705
read      555.9   664.7   160.7   232.5   252.9   383.6   456.7   520.0   585.1   693.9  1216.1  1625.7  2690.2  6948.2 21906.8  84557.8    84816
read      512.4   487.3   160.7   224.5   242.6   447.2   567.1   640.6   692.2   747.3   809.8   909.9  1272.8  6327.2 16754.5  23767.4    23714
read      426.1   351.8   160.7   218.1   231.7   341.7   416.7   470.4   519.5   585.4   688.4   917.2  1522.4  3107.7 10116.3  74159.2    74116
read      443.5   251.9   160.7   224.4   242.9   408.6   513.0   564.8   597.3   632.2   673.2   732.3   882.0  2701.5  9757.4  19830.6    19948
read      444.9   262.0   160.7   216.4   231.9   389.6   490.5   552.3   601.6   657.4   725.3   834.9  1158.9  1661.1  9628.0  44334.8    44213
read      441.8   310.0   160.7   224.4   242.9   404.6   507.3   559.9   593.0   626.9   666.3   721.5   843.1  3860.8 12816.3  19456.6    19454
read      430.0   403.4   173.5   249.0   274.8   407.4   455.2   479.2   497.1   517.5   543.8   589.6   753.3  6466.0 19181.0   7196.2     7190
read      454.0   292.8   160.7   215.2   230.0   374.9   483.9   552.4   607.6   674.8   764.9   950.3  1373.3  1860.1  8382.4  47758.4    47657
read      448.6   297.3   160.7   217.0   232.6   389.2   494.5   559.6   608.9   666.1   734.7   848.3  1179.8  1854.1  9597.5  44357.0    44399
read      430.0   423.6   173.5   255.7   282.5   403.7   450.8   474.3   492.8   512.2   539.8   588.5   731.1  7265.0 13712.6   6457.8     6481
read      424.5   381.8   173.5   259.7   286.8   397.8   439.5   463.1   479.8   499.6   526.9   575.0   739.3  6244.9 13002.4   5832.4     5807
read      506.9   516.2   160.7   225.8   243.5   361.9   430.3   489.2   548.4   656.4   989.6  1519.6  2182.5  4661.6 14642.3  83030.6    83137
read      518.0  1042.3   173.5   230.2   251.5   424.5   492.8   529.7   554.3   582.0   619.7   692.8  3356.3 11843.9 32184.1   9624.0     9580
read      495.5   575.8   160.7   217.9   232.5   402.3   521.9   595.3   658.3   733.3   826.1   993.9  1455.1  7030.5 30278.1  37323.0    37385
read      514.6   667.3   160.7   219.4   234.9   415.1   534.2   613.1   675.5   742.4   828.7   980.2  1550.4  9886.2 30155.7  33662.6    33706
read      484.2   510.0   160.7   215.6   230.7   404.9   515.6   587.6   641.8   706.4   782.1   907.1  1318.5  8884.8 15158.6  35067.8    35204
read      487.4   465.5   160.7   215.9   230.0   367.3   487.1   568.0   633.7   723.5   853.3  1107.3  1755.9  5273.1 14106.1  50311.2    50438
read      502.9   517.4   160.7   219.2   233.7   375.3   502.4   587.6   661.2   753.0   882.5  1132.0  1852.1  5670.1 15715.1  48896.0    48878
read      517.6   662.4   160.7   217.7   232.1   385.9   513.0   596.7   666.9   753.5   867.8  1105.1  1991.1  8997.9 30672.2  42749.2    42682
read      501.4   629.0   160.7   219.3   235.3   407.8   520.4   591.4   642.1   697.5   765.6   892.6  1843.8  9605.5 28223.5  27262.6    27416
read      434.3   312.2   160.7   213.0   227.9   355.8   451.4   519.0   574.5   643.7   737.0   896.4  1279.9  1994.3 11761.8  64445.4    64424
read      440.2   380.7   160.7   216.4   230.7   350.9   441.8   508.9   563.9   634.4   737.4   928.7  1461.2  3941.3 12302.8  64251.8    64364
read      429.2   657.9   173.5   259.0   284.2   394.3   435.2   458.8   474.6   496.9   524.5   567.8   718.9  8012.0 31576.7   5506.0     5481
read      472.4   304.0   160.7   223.0   241.9   429.1   527.5   586.1   628.0   675.9   736.7   842.7  1138.0  3212.3 10646.1  26082.8    26227
read      484.7   588.5   160.7   216.1   233.3   410.7   518.0   585.1   631.0   679.7   740.2   845.5  1294.8  8298.8 29550.8  26576.0    26586
read      535.2   606.8   160.7   222.6   240.1   356.8   433.2   511.8   600.2   783.8  1176.8  1589.6  2410.5  6565.4 19408.0  86330.2    86286
read      477.9   630.3   160.7   213.3   229.2   392.1   499.5   568.1   615.0   663.5   720.5   815.8  1535.5  6915.1 30995.6  24689.8    24452
read      489.0   714.7   160.7   212.8   229.0   394.8   500.2   569.4   617.2   666.7   724.9   825.4  1724.6  9490.7 30949.1  26844.2    26832
read      476.6   529.3   160.7   213.2   229.1   402.0   505.7   574.7   625.0   679.4   738.8   838.8  1427.0  7643.3 27966.5  29705.2    29795
